Data	etched_(Thermal_SiO2)_15sec_3
Recipe	SINGH
Site Name	
Points	339
X-Resolution	0.399408
X-Coord	-6956.35
Y-Coord	1224.05
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
77	    101143	  -1680.98	  -1500.02	  -1500.02	  -1500.02
78	    101410	  -1414.36	  -1492.36	  -1492.36	  -1492.36
79	    101475	  -1349.33	  -1497.65	  -1497.65	  -1497.65
80	    101253	  -1571.51	  -1538.72	  -1538.72	  -1538.72
81	    101106	  -1718.91	  -1574.39	  -1574.39	  -1574.39
82	    101227	  -1597.52	  -1577.64	  -1577.64	  -1577.64
83	    101464	  -1360.17	  -1587.82	  -1587.82	  -1587.82
84	    101147	  -1677.72	  -1634.09	  -1634.09	  -1634.09
85	    100958	   -1866.3	  -1673.14	  -1673.14	  -1673.14
86	    101167	  -1657.13	   -1668.4	   -1668.4	   -1668.4
87	    101329	  -1495.64	  -1656.51	  -1656.51	  -1656.51
88	    101149	  -1675.55	   -1674.5	   -1674.5	   -1674.5
89	    100967	  -1857.63	  -1697.32	  -1697.32	  -1697.32
90	    101184	  -1640.88	  -1699.89	  -1699.89	  -1699.89
91	    101217	  -1607.27	   -1707.9	   -1707.9	   -1707.9
92	    101073	  -1751.42	  -1741.96	  -1741.96	  -1741.96
93	    100949	  -1874.98	  -1776.98	  -1776.98	  -1776.98
94	    101024	   -1800.2	   -1790.5	   -1790.5	   -1790.5
95	    101132	   -1692.9	  -1800.78	  -1800.78	  -1800.78
96	    100979	  -1845.71	  -1827.04	  -1827.04	  -1827.04
97	    100886	  -1938.92	  -1854.38	  -1854.38	  -1854.38
98	    100992	   -1832.7	  -1868.34	  -1868.34	  -1868.34
99	    100991	  -1833.79	  -1878.83	  -1878.83	  -1878.83
100	    100868	  -1956.26	  -1890.81	  -1890.81	  -1890.81
101	    100917	  -1907.48	  -1900.17	  -1900.17	  -1900.17
102	    101012	  -1812.12	  -1918.21	  -1918.21	  -1918.21
103	    100857	  -1967.09	  -1949.31	  -1949.31	  -1949.31
104	    100690	     -2134	  -1968.14	  -1968.14	  -1968.14
105	    100962	  -1861.97	   -1969.9	   -1969.9	   -1969.9
106	    100967	  -1857.63	  -1989.85	  -1989.85	  -1989.85
107	    100680	  -2144.84	  -2029.19	  -2029.19	  -2029.19
108	    100634	  -2190.36	     -2044	     -2044	     -2044
109	    100909	  -1915.08	  -2038.08	  -2038.08	  -2038.08
110	    100983	  -1841.38	  -2067.63	  -2067.63	  -2067.63
111	    100482	  -2342.09	  -2128.47	  -2128.47	  -2128.47
112	    100504	  -2320.41	  -2152.24	  -2152.24	  -2152.24
113	    100852	  -1972.52	  -2134.29	  -2134.29	  -2134.29
114	    100822	  -2002.86	  -2139.51	  -2139.51	  -2139.51
115	    100535	  -2288.98	  -2180.12	  -2180.12	  -2180.12
116	    100491	  -2333.42	  -2203.94	  -2203.94	  -2203.94
117	    100709	  -2115.58	  -2196.56	  -2196.56	  -2196.56
118	    100731	   -2093.9	   -2200.2	   -2200.2	   -2200.2
119	    100559	  -2265.14	  -2232.54	  -2232.54	  -2232.54
120	    100450	  -2374.61	  -2261.99	  -2261.99	  -2261.99
121	    100595	  -2229.38	  -2272.69	  -2272.69	  -2272.69
122	    100643	  -2181.69	  -2291.79	  -2291.79	  -2291.79
123	    100447	  -2377.86	  -2333.07	  -2333.07	  -2333.07
124	    100382	  -2442.88	  -2367.64	  -2367.64	  -2367.64
125	    100413	  -2411.45	  -2373.38	  -2373.38	  -2373.38
126	    100552	  -2272.73	  -2372.24	  -2372.24	  -2372.24
127	    100479	  -2345.34	   -2393.8	   -2393.8	   -2393.8
128	    100302	     -2522	  -2426.67	  -2426.67	  -2426.67
129	    100340	  -2484.07	   -2441.5	   -2441.5	   -2441.5
130	    100443	  -2381.11	  -2445.37	  -2445.37	  -2445.37
131	    100449	  -2375.69	  -2468.29	  -2468.29	  -2468.29
132	    100225	  -2598.95	  -2505.78	  -2505.78	  -2505.78
133	    100212	  -2611.96	  -2525.16	  -2525.16	  -2525.16
134	    100388	  -2436.38	   -2527.4	   -2527.4	   -2527.4
135	    100356	   -2468.9	  -2545.34	  -2545.34	  -2545.34
136	    100169	  -2655.31	  -2581.11	  -2581.11	  -2581.11
137	    100149	  -2675.91	  -2605.04	  -2605.04	  -2605.04
138	    100283	  -2541.51	  -2610.92	  -2610.92	  -2610.92
139	    100225	  -2598.95	  -2617.47	  -2617.47	  -2617.47
140	    100127	  -2697.58	  -2629.81	  -2629.81	  -2629.81
141	    100237	  -2587.03	  -2646.57	  -2646.57	  -2646.57
142	    100201	  -2623.88	  -2675.86	  -2675.86	  -2675.86
143	    100038	  -2786.45	  -2712.64	  -2712.64	  -2712.64
144	    100051	  -2773.45	  -2747.43	  -2747.43	  -2747.43
145	    100154	  -2670.48	  -2821.92	  -2821.92	  -2821.92
146	    100082	  -2742.02	  -3040.72	  -3040.72	  -3040.72
147	   99683.6	  -3140.85	     -3508	     -3508	     -3508
148	   98862.1	  -3962.38	  -4234.07	  -4234.07	  -4234.07
149	   97543.1	  -5281.36	  -5071.68	  -5071.68	  -5071.68
150	   96489.6	  -6334.81	  -5775.96	  -5775.96	  -5775.96
151	   96373.7	  -6450.78	     -6190	     -6190	     -6190
152	   96402.9	  -6421.52	  -6351.35	  -6351.35	  -6351.35
153	   96510.2	  -6314.22	  -6397.52	  -6397.52	  -6397.52
154	   96384.5	  -6439.94	  -6422.96	  -6422.96	  -6422.96
155	   96314.1	  -6510.38	  -6445.51	  -6445.51	  -6445.51
156	   96414.8	  -6409.59	  -6463.19	  -6463.19	  -6463.19
157	   96370.4	  -6454.03	  -6484.52	  -6484.52	  -6484.52
158	     96249	  -6575.41	  -6504.96	  -6504.96	  -6504.96
159	     96287	  -6537.48	  -6510.04	  -6510.04	  -6510.04
160	   96366.1	  -6458.37	  -6508.95	  -6508.95	  -6508.95
161	   96366.1	  -6458.37	  -6526.84	  -6526.84	  -6526.84
162	   96227.3	  -6597.09	  -6563.79	  -6563.79	  -6563.79
163	   96155.8	  -6668.63	   -6591.4	   -6591.4	   -6591.4
164	   96227.3	  -6597.09	  -6595.86	  -6595.86	  -6595.86
165	   96305.4	  -6519.05	  -6597.62	  -6597.62	  -6597.62
166	   96208.9	  -6615.52	  -6615.86	  -6615.86	  -6615.86
167	   96130.9	  -6693.55	  -6641.46	  -6641.46	  -6641.46
168	   96175.3	  -6649.11	  -6661.66	  -6661.66	  -6661.66
169	     96184	  -6640.45	  -6681.68	  -6681.68	  -6681.68
170	     96094	   -6730.4	  -6704.69	  -6704.69	  -6704.69
171	   96053.9	   -6770.5	  -6720.67	  -6720.67	  -6720.67
172	   96128.7	  -6695.72	  -6730.85	  -6730.85	  -6730.85
173	   96146.1	  -6678.38	  -6753.27	  -6753.27	  -6753.27
174	   95988.9	  -6835.52	  -6789.15	  -6789.15	  -6789.15
175	   95931.5	  -6892.97	  -6817.66	  -6817.66	  -6817.66
176	   96060.4	  -6763.99	  -6836.44	  -6836.44	  -6836.44
177	   96019.3	  -6805.18	  -6862.31	  -6862.31	  -6862.31
178	   95813.3	   -7011.1	  -6887.02	  -6887.02	  -6887.02
179	   95893.5	   -6930.9	  -6892.47	  -6892.47	  -6892.47
180	     96094	   -6730.4	  -6900.87	  -6900.87	  -6900.87
181	   95897.9	  -6926.56	  -6937.71	  -6937.71	  -6937.71
182	   95677.9	  -7146.58	  -6970.91	  -6970.91	  -6970.91
183	   95818.8	  -7005.68	  -6963.46	  -6963.46	  -6963.46
184	   96052.9	  -6771.59	   -6946.6	   -6946.6	   -6946.6
185	   95910.9	  -6913.56	  -6967.49	  -6967.49	  -6967.49
186	   95670.3	  -7154.16	  -7009.52	  -7009.52	  -7009.52
187	   95776.5	  -7047.95	     -7033	     -7033	     -7033
188	   95882.7	  -6941.74	  -7045.21	  -7045.21	  -7045.21
189	   95742.9	  -7081.55	  -7069.77	  -7069.77	  -7069.77
190	   95651.9	  -7172.59	   -7098.8	   -7098.8	   -7098.8
191	   95747.2	  -7077.21	  -7118.88	  -7118.88	  -7118.88
192	     95706	   -7118.4	  -7135.53	  -7135.53	  -7135.53
193	   95622.6	  -7201.85	  -7152.26	  -7152.26	  -7152.26
194	   95683.3	  -7141.16	  -7166.45	  -7166.45	  -7166.45
195	   95661.6	  -7162.84	  -7182.27	  -7182.27	  -7182.27
196	   95604.2	  -7220.27	  -7201.68	  -7201.68	  -7201.68
197	   95596.6	  -7227.86	  -7218.52	  -7218.52	  -7218.52
198	   95583.6	  -7240.87	  -7232.29	  -7232.29	  -7232.29
199	   95634.5	  -7189.93	  -7252.98	  -7252.98	  -7252.98
200	   95527.2	  -7297.23	  -7281.99	  -7281.99	  -7281.99
201	   95432.9	  -7391.52	  -7302.68	  -7302.68	  -7302.68
202	   95559.7	  -7264.71	  -7309.77	  -7309.77	  -7309.77
203	     95563	  -7261.46	  -7323.91	  -7323.91	  -7323.91
204	   95456.8	  -7367.67	  -7355.54	  -7355.54	  -7355.54
205	   95377.6	  -7446.79	  -7386.14	  -7386.14	  -7386.14
206	   95412.3	  -7412.11	  -7401.81	  -7401.81	  -7401.81
207	   95487.1	  -7337.33	  -7415.61	  -7415.61	  -7415.61
208	   95367.9	  -7456.55	  -7437.82	  -7437.82	  -7437.82
209	     95292	  -7532.41	  -7451.55	  -7451.55	  -7451.55
210	   95366.8	  -7457.63	  -7446.55	  -7446.55	  -7446.55
211	     95498	  -7326.48	  -7449.85	  -7449.85	  -7449.85
212	   95388.5	  -7435.95	  -7484.48	  -7484.48	  -7484.48
213	   95127.3	  -7697.15	  -7523.13	  -7523.13	  -7523.13
214	     95292	  -7532.41	  -7533.17	  -7533.17	  -7533.17
215	   95417.8	  -7406.69	  -7533.19	  -7533.19	  -7533.19
216	   95237.8	   -7586.6	  -7550.45	  -7550.45	  -7550.45
217	   95192.3	  -7632.12	  -7574.94	  -7574.94	  -7574.94
218	   95273.6	  -7550.84	  -7595.74	  -7595.74	  -7595.74
219	   95249.8	  -7574.68	   -7623.5	   -7623.5	   -7623.5
220	   95119.7	  -7704.73	  -7656.08	  -7656.08	  -7656.08
221	   95067.7	  -7756.76	  -7673.53	  -7673.53	  -7673.53
222	   95223.8	  -7600.69	  -7679.61	  -7679.61	  -7679.61
223	   95203.2	  -7621.28	  -7700.26	  -7700.26	  -7700.26
224	   95002.7	  -7821.78	  -7730.37	  -7730.37	  -7730.37
225	   94976.6	   -7847.8	  -7739.03	  -7739.03	  -7739.03
226	   95225.9	  -7598.52	  -7735.55	  -7735.55	  -7735.55
227	   95169.6	  -7654.88	  -7759.32	  -7759.32	  -7759.32
228	   94880.2	  -7944.26	  -7799.84	  -7799.84	  -7799.84
229	   94902.9	  -7921.49	  -7810.45	  -7810.45	  -7810.45
230	   95145.7	  -7678.73	  -7802.82	  -7802.82	  -7802.82
231	   95203.2	  -7621.28	  -7834.95	  -7834.95	  -7834.95
232	   94724.1	  -8100.32	  -7898.38	  -7898.38	  -7898.38
233	   94719.8	  -8104.66	  -7920.95	  -7920.95	  -7920.95
234	   95070.9	  -7753.51	  -7896.75	  -7896.75	  -7896.75
235	   95095.9	  -7728.58	  -7898.22	  -7898.22	  -7898.22
236	   94821.7	  -8002.78	  -7947.49	  -7947.49	  -7947.49
237	   94634.2	  -8190.27	  -7983.57	  -7983.57	  -7983.57
238	   94894.3	  -7930.16	  -7974.09	  -7974.09	  -7974.09
239	   95029.8	  -7794.69	   -7969.5	   -7969.5	   -7969.5
240	     94839	  -7985.44	  -8011.46	  -8011.46	  -8011.46
241	   94586.5	  -8237.96	  -8063.67	  -8063.67	  -8063.67
242	   94717.6	  -8106.82	  -8080.78	  -8080.78	  -8080.78
243	   94880.2	  -7944.26	  -8081.64	  -8081.64	  -8081.64
244	   94711.1	  -8113.33	  -8102.11	  -8102.11	  -8102.11
245	   94627.7	  -8196.78	  -8133.51	  -8133.51	  -8133.51
246	   94672.1	  -8152.34	   -8151.3	   -8151.3	   -8151.3
247	   94672.1	  -8152.34	  -8155.93	  -8155.93	  -8155.93
248	   94678.6	  -8145.84	  -8163.65	  -8163.65	  -8163.65
249	   94681.9	  -8142.59	  -8184.35	  -8184.35	  -8184.35
250	     94568	  -8256.39	   -8211.8	   -8211.8	   -8211.8
251	   94564.8	  -8259.64	   -8234.4	   -8234.4	   -8234.4
252	   94633.1	  -8191.36	   -8255.6	   -8255.6	   -8255.6
253	   94535.5	   -8288.9	  -8282.88	  -8282.88	  -8282.88
254	   94455.3	   -8369.1	  -8305.03	  -8305.03	  -8305.03
255	   94499.8	  -8324.66	  -8310.48	  -8310.48	  -8310.48
256	   94577.8	  -8246.63	  -8312.91	  -8312.91	  -8312.91
257	   94514.9	  -8309.49	  -8330.85	  -8330.85	  -8330.85
258	   94416.3	  -8408.12	   -8358.2	   -8358.2	   -8358.2
259	   94439.1	  -8385.36	  -8377.89	  -8377.89	  -8377.89
260	     94451	  -8373.44	  -8387.93	  -8387.93	  -8387.93
261	   94416.3	  -8408.12	  -8398.22	  -8398.22	  -8398.22
262	   94447.8	  -8376.69	  -8417.79	  -8417.79	  -8417.79
263	   94383.8	  -8440.63	   -8446.9	   -8446.9	   -8446.9
264	   94287.3	  -8537.09	  -8473.23	  -8473.23	  -8473.23
265	   94350.2	  -8474.23	  -8488.24	  -8488.24	  -8488.24
266	   94354.5	   -8469.9	  -8502.47	  -8502.47	  -8502.47
267	   94313.4	  -8511.08	   -8527.9	   -8527.9	   -8527.9
268	   94238.6	  -8585.87	  -8557.85	  -8557.85	  -8557.85
269	   94203.9	  -8620.55	  -8578.22	  -8578.22	  -8578.22
270	   94276.5	  -8547.93	  -8590.64	  -8590.64	  -8590.64
271	   94239.7	  -8584.78	  -8607.78	  -8607.78	  -8607.78
272	   94157.3	  -8667.15	  -8628.72	  -8628.72	  -8628.72
273	   94161.6	  -8662.81	   -8641.3	   -8641.3	   -8641.3
274	   94193.1	  -8631.38	  -8646.55	  -8646.55	  -8646.55
275	   94207.1	   -8617.3	  -8660.47	  -8660.47	  -8660.47
276	     94154	   -8670.4	   -8689.7	   -8689.7	   -8689.7
277	   94031.6	  -8792.87	  -8718.28	  -8718.28	  -8718.28
278	   94078.2	  -8746.27	  -8730.96	  -8730.96	  -8730.96
279	     94153	  -8671.48	  -8738.85	  -8738.85	  -8738.85
280	   94073.8	   -8750.6	  -8759.35	  -8759.35	  -8759.35
281	   94000.1	   -8824.3	  -8785.82	  -8785.82	  -8785.82
282	   93990.4	  -8834.05	  -8801.55	  -8801.55	  -8801.55
283	     94050	  -8774.45	   -8809.1	   -8809.1	   -8809.1
284	   94039.2	  -8785.28	  -8824.02	  -8824.02	  -8824.02
285	   93941.6	  -8882.83	  -8847.09	  -8847.09	  -8847.09
286	   93929.7	  -8894.75	  -8864.74	  -8864.74	  -8864.74
287	   93978.5	  -8845.98	  -8874.08	  -8874.08	  -8874.08
288	   93945.9	  -8878.49	  -8886.14	  -8886.14	  -8886.14
289	   93925.4	  -8899.08	  -8909.03	  -8909.03	  -8909.03
290	   93910.2	  -8914.26	  -8939.37	  -8939.37	  -8939.37
291	   93787.7	  -9036.73	  -8963.03	  -8963.03	  -8963.03
292	   93836.5	  -8987.95	  -8972.37	  -8972.37	  -8972.37
293	   93937.3	  -8887.16	  -8984.96	  -8984.96	  -8984.96
294	   93831.1	  -8993.38	  -9015.15	  -9015.15	  -9015.15
295	   93632.7	  -9191.71	  -9040.81	  -9040.81	  -9040.81
296	   93795.3	  -9029.14	  -9046.58	  -9046.58	  -9046.58
297	     93947	  -8877.41	  -9066.52	  -9066.52	  -9066.52
298	   93673.9	  -9150.52	  -9120.79	  -9120.79	  -9120.79
299	   93461.5	  -9362.95	  -9162.32	  -9162.32	  -9162.32
300	   93654.4	  -9170.03	  -9154.19	  -9154.19	  -9154.19
301	   93884.2	  -8940.27	  -9137.16	  -9137.16	  -9137.16
302	   93660.9	  -9163.53	  -9157.25	  -9157.25	  -9157.25
303	   93510.3	  -9314.18	  -9194.57	  -9194.57	  -9194.57
304	   93637.1	  -9187.38	  -9217.73	  -9217.73	  -9217.73
305	   93664.2	  -9160.28	  -9235.52	  -9235.52	  -9235.52
306	   93501.6	  -9322.84	  -9256.35	  -9256.35	  -9256.35
307	   93495.1	  -9329.35	  -9267.01	  -9267.01	  -9267.01
308	   93647.9	  -9176.53	  -9272.58	  -9272.58	  -9272.58
309	   93577.5	  -9246.98	   -9293.5	   -9293.5	   -9293.5
310	   93388.9	  -9435.56	  -9320.95	  -9320.95	  -9320.95
311	   93486.4	  -9338.02	  -9334.92	  -9334.92	  -9334.92
312	   93579.6	  -9244.81	  -9348.78	  -9348.78	  -9348.78
313	   93440.9	  -9383.54	  -9380.63	  -9380.63	  -9380.63
314	   93316.3	  -9508.18	  -9413.29	  -9413.29	  -9413.29
315	   93396.5	  -9427.98	     -9428	     -9428	     -9428
316	   93477.8	  -9346.69	  -9439.99	  -9439.99	  -9439.99
317	   93329.3	  -9495.17	  -9464.87	  -9464.87	  -9464.87
318	   93278.3	  -9546.11	  -9489.64	  -9489.64	  -9489.64
319	   93344.4	     -9480	  -9502.43	  -9502.43	  -9502.43
320	     93339	  -9485.41	  -9511.79	  -9511.79	  -9511.79
321	   93277.2	   -9547.2	  -9523.88	  -9523.88	  -9523.88
322	   93269.7	  -9554.78	  -9534.15	  -9534.15	  -9534.15
323	   93320.6	  -9503.84	  -9545.47	  -9545.47	  -9545.47
324	     93274	  -9550.45	  -9568.03	  -9568.03	  -9568.03
325	   93216.5	  -9607.89	   -9600.2	   -9600.2	   -9600.2
326	   93165.6	  -9658.83	  -9626.16	  -9626.16	  -9626.16
327	   93147.2	  -9677.25	  -9635.24	  -9635.24	  -9635.24
328	   93242.6	  -9581.88	   -9638.8	   -9638.8	   -9638.8
329	   93216.5	  -9607.89	  -9656.75	  -9656.75	  -9656.75
330	   93091.9	  -9732.52	  -9684.86	  -9684.86	  -9684.86
331	   93048.6	  -9775.88	   -9701.3	   -9701.3	   -9701.3
332	   93193.8	  -9630.65	  -9709.17	  -9709.17	  -9709.17
333	   93167.8	  -9656.66	  -9732.55	  -9732.55	  -9732.55
334	   92956.4	     -9868	  -9766.48	  -9766.48	  -9766.48
335	     92989	  -9835.48	  -9783.06	  -9783.06	  -9783.06
336	   93107.1	  -9717.35	  -9788.15	  -9788.15	  -9788.15
337	   93107.1	  -9717.35	     -9817	     -9817	     -9817
338	   92892.5	  -9931.95	  -9875.63	  -9875.63	  -9875.63
339	   92851.3	  -9973.13	  -9933.03	  -9933.03	  -9933.03
